"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Class","Strand"
"ENSG00000099341",10954.1016609071,0.040636933585935,0.047778403535575,0.386929881190989,0.577340950127499,"PSMD8","19:38374536-38383824","protein_coding","+"
"ENSG00000250742",54.5708626636474,0.111409816538247,0.195690819853009,0.386960706402988,0.577343752932944,"LINC02381","12:54126082-54147485","lncRNA","+"
"ENSG00000155100",1298.22611100992,-0.063719510811192,0.0768232395687515,0.387052454047684,0.57743744453445,"OTUD6B","8:91070196-91087095","protein_coding","+"
"ENSG00000196542",3.69400026531222,0.0344347429671608,0.245580786380643,0.38718488795551,0.577591816774319,"SPTSSB","3:161344792-161372880","protein_coding","-"
"ENSG00000163565",134.084484030059,-0.107189594232696,0.162132988195509,0.387260024996649,0.577660698418829,"IFI16","1:158999968-159055155","protein_coding","+"
"ENSG00000048405",782.600051886894,0.0966235629737321,0.133278474993795,0.387390773645725,0.577769309830553,"ZNF800","7:127346790-127431924","protein_coding","-"
"ENSG00000198681",10.4762218197632,-0.0741258260822898,0.242678158489368,0.38737785602676,0.577769309830553,"MAGEA1","X:153179284-153183880","protein_coding","+"
"ENSG00000138316",11.5676271831692,0.0694087391470019,0.243290061225898,0.387499626613728,0.577883703109111,"ADAMTS14","10:70672506-70762441","protein_coding","+"
"ENSG00000261089",6.76471908827306,-0.0664163443119182,0.243813601024225,0.387525421362966,0.577883703109111,"CDC37P2","16:28413703-28415018","processed_pseudogene","+"
"ENSG00000076248",4405.32771582037,0.0536171720909169,0.064171875625936,0.387620112162149,0.577977884819264,"UNG","12:109097574-109110992","protein_coding","+"
"ENSG00000198833",1783.96035699313,0.0492260391084541,0.0572005935755224,0.387646536236014,0.577977884819264,"UBE2J1","6:89326625-89352722","protein_coding","-"
"ENSG00000255663",4.44795478145716,-0.0300624981121555,0.245527316986248,0.387885060954108,0.578290293072932,"AP002373.1","11:114400682-114443932","protein_coding","+"
"ENSG00000272923",41.613098194252,0.109906499449891,0.210451984279898,0.387995556794537,0.578411793128563,"AC092139.1","16:81385463-81387560","lncRNA","+"
"ENSG00000211454",10.12380530238,0.0803702038334938,0.240970696863694,0.38811612204904,0.578548285072355,"AKR7L","1:19265982-19274194","polymorphic_pseudogene","-"
"ENSG00000267390",5.99404727601938,0.0788138231400868,0.242341862875894,0.388209300833912,0.578643935814391,"AC036176.1","18:63367328-63381629","lncRNA","+"
"ENSG00000121966",18.1922400719558,0.0843892289729043,0.239087413918587,0.388239553025481,0.578645784269408,"CXCR4","2:136114349-136118165","protein_coding","-"
"ENSG00000163485",36.9628659004526,-0.0828786534123363,0.239392855081535,0.388395087045271,0.578791094674083,"ADORA1","1:203090654-203167405","protein_coding","+"
"ENSG00000164253",1997.17497992726,0.0655281216043748,0.0804274462468878,0.388387717700152,0.578791094674083,"WDR41","5:77425970-77620611","protein_coding","-"
"ENSG00000229994",16.602627247881,-0.0922287876874047,0.235293746791977,0.388507625245777,0.578859449992185,"RPL5P4","1:35350722-35351607","processed_pseudogene","+"
"ENSG00000250318",15.4572177978938,-0.0892308837792967,0.236252903728794,0.38853860925186,0.578859449992185,"AC003072.1","22:30653877-30654814","unprocessed_pseudogene","-"
"ENSG00000254317",3.73272031164212,-0.0374978221320812,0.245498505606988,0.388480257687792,0.578859449992185,"AC022973.4","8:129832301-129844504","lncRNA","+"
"ENSG00000266910",20.0281604223478,0.0910645101805575,0.235563392400707,0.38855704770596,0.578859449992185,"AC008507.1","19:30037423-30038181","processed_pseudogene","+"
"ENSG00000285410",523.831351026302,0.0819123973152116,0.10284873012586,0.388710021372909,0.579044094128214,"GABPB1-IT1","15:50348936-50354861","lncRNA","-"
"ENSG00000287817",11.0179897537073,-0.0795792491986406,0.240769765377204,0.388744033517531,0.57905151221114,"AL096701.4","22:31490150-31491022","lncRNA","+"
"ENSG00000245482",17.5273743065999,-0.0733300744433176,0.242446226007414,0.38901077707122,0.579405567073816,"AC046130.1","12:34022281-34046417","lncRNA","-"
"ENSG00000179134",6325.9999352983,-0.0628187302216739,0.0770971019137785,0.389092792514491,0.579484449425144,"SAMD4B","19:39342396-39385710","protein_coding","+"
"ENSG00000111788",460.434633371748,0.0981075694402738,0.136420277438394,0.389279815449554,0.57961149871513,"AC009533.1","12:9277235-9313241","unprocessed_pseudogene","+"
"ENSG00000123106",1286.52119069538,-0.0798822959974477,0.10756726112109,0.389234736014643,0.57961149871513,"CCDC91","12:28133249-28581511","protein_coding","+"
"ENSG00000270021",6.69496392411043,-0.0693846302521527,0.244929497820681,0.389238304137009,0.57961149871513,"AC026691.1","5:135399280-135401296","lncRNA","+"
"ENSG00000275897",9.00129274622201,0.052094790048715,0.244897868848049,0.389294341277908,0.57961149871513,"AC021491.4","17:50475819-50478391","lncRNA","+"
"ENSG00000065150",9468.65786637294,0.0733024238855568,0.0896967184455875,0.389323966001145,0.579612338724554,"IPO5","13:97953658-98024297","protein_coding","+"
"ENSG00000232450",7.91931536751078,-0.0686244133266054,0.243336642366157,0.389372447064168,0.579641249193524,"AL133517.1","1:113698884-113699631","transcribed_processed_pseudogene","-"
"ENSG00000284922",43.0904127614915,-0.0831129720552377,0.238733580211461,0.389408464832281,0.579651603185301,"AP000812.5","11:72080777-72110782","protein_coding","+"
"ENSG00000286177",271.533442492641,0.0942354371774861,0.128951909748679,0.389498517517852,0.579742382977131,"AC011462.5","19:41307397-41310412","lncRNA","-"
"ENSG00000189298",236.531761964321,0.100526530071761,0.146772857039984,0.389763067987542,0.580092858071153,"ZKSCAN3","6:28349947-28369172","protein_coding","+"
"ENSG00000233621",174.31202624163,0.0930381242842704,0.126564266269729,0.389811268598117,0.580121306684782,"LINC01137","1:37350934-37474411","lncRNA","-"
"ENSG00000078487",62.6640237044151,-0.108875531635102,0.19868966514424,0.389960815390412,0.580300564273802,"ZCWPW1","7:100400826-100428992","protein_coding","-"
"ENSG00000233426",20.4970826312559,0.100650719996595,0.226429263903034,0.389995739016701,0.580309237144741,"EIF3FP3","2:58251440-58252525","processed_pseudogene","+"
"ENSG00000214212",4.51814295558825,0.0497896102141625,0.245228932735463,0.390154460896911,0.580483336061381,"C19orf38","19:10836575-10869790","protein_coding","+"
"ENSG00000227268",78.4572094483344,0.105699736143084,0.157186841104134,0.390170950275201,0.580483336061381,"KLLN","10:87859158-87863437","protein_coding","-"
"ENSG00000269486",234.952152080763,0.0874684680202189,0.118355174679586,0.390216073628102,0.580507167040539,"ERVK9-11","19:38935297-38938632","lncRNA","-"
"ENSG00000169372",390.201908210232,0.089551544039257,0.11616257751409,0.390325930999268,0.580533419408613,"CRADD","12:93677375-93894840","protein_coding","+"
"ENSG00000176593",88.8100492438858,-0.0973401624715,0.22940938854187,0.390321067017272,0.580533419408613,"AC008969.1","19:58002061-58011232","lncRNA","+"
"ENSG00000183773",180.910694867122,0.10971815248422,0.193429774817997,0.390350147289492,0.580533419408613,"AIFM3","22:20965108-20981360","protein_coding","+"
"ENSG00000235448",5.21557698849632,0.0526191632105712,0.245061552566304,0.390343652346066,0.580533419408613,"LURAP1L-AS1","9:12698554-12814377","lncRNA","-"
"ENSG00000172262",1110.89188422793,0.0743442989046585,0.100595775318612,0.390390799843368,0.580550589239187,"ZNF131","5:43065176-43192021","protein_coding","+"
"ENSG00000144426",1066.61625045612,0.0980089224474105,0.1328005148451,0.390549604241056,0.580743447147384,"NBEAL1","2:203014879-203226378","protein_coding","+"
"ENSG00000008226",6.63941319037571,-0.0443133056180667,0.245486603844229,0.390766341493365,0.580892500639873,"DLEC1","3:38039205-38124025","protein_coding","+"
"ENSG00000106609",6943.75645986747,0.0782453118256035,0.099694168496504,0.390748335384169,0.580892500639873,"TMEM248","7:66921225-66958551","protein_coding","+"
"ENSG00000170231",19.4029570631986,0.0854977624511804,0.23807255988428,0.390711438217748,0.580892500639873,"FABP6","5:160187367-160238735","protein_coding","+"
"ENSG00000245112",358.405978418294,0.103562899463766,0.151729618896514,0.390689516255737,0.580892500639873,"SMARCA5-AS1","4:143513472-143514635","lncRNA","-"
"ENSG00000113522",6086.89878910105,0.0810211225394786,0.104644702101342,0.390806200371346,0.58090845628309,"RAD50","5:132556019-132646349","protein_coding","+"
"ENSG00000072041",50.849491887018,-0.0957090848018425,0.229930762766984,0.391074235164853,0.581263553197928,"SLC6A15","12:84859491-84913615","protein_coding","-"
"ENSG00000123999",13.6110291528679,-0.0878328182134915,0.236301799788087,0.391174370652265,0.581302307884737,"INHA","2:219569162-219575711","protein_coding","+"
"ENSG00000223839",47.6569774860163,0.0810938067318954,0.239661372827037,0.391187745120529,0.581302307884737,"FAM95B1","9:40321299-40329221","transcribed_unprocessed_pseudogene","+"
"ENSG00000267169",61.5018935971137,0.111872630201542,0.196735830612898,0.391156455069377,0.581302307884737,"AC022098.1","19:14137146-14171267","lncRNA","+"
"ENSG00000285219",4.91428484153773,-0.0555476222839812,0.244511860817606,0.391267452401218,0.581377437096199,"HULC","6:8435568-9294133","lncRNA","+"
"ENSG00000136026",7787.29042580632,0.0537303874579808,0.0636706885422918,0.391315255228221,0.581405152378342,"CKAP4","12:106237881-106304279","protein_coding","-"
"ENSG00000138193",2129.65748238186,0.0945484495234468,0.123450312740544,0.391358707311431,0.581426399800855,"PLCE1","10:94030812-94332823","protein_coding","+"
"ENSG00000279103",6.39916280726511,-0.057037298991113,0.245408682124158,0.391449040430728,0.581517288201316,"AC138470.1","19:44246478-44248374","TEC","-"
"ENSG00000254999",3594.19954287306,0.0529932121803062,0.0635806598185405,0.391482923750711,0.581524310285838,"BRK1","3:10115675-10127190","protein_coding","+"
"ENSG00000164463",292.212959327103,-0.111178987520081,0.201191634360951,0.391621945965551,0.581680293417687,"CREBRF","5:173056352-173139284","protein_coding","+"
"ENSG00000174808",66.5938206682824,-0.104786833901654,0.216722986180284,0.391646260230941,0.581680293417687,"BTC","4:74744759-74794523","protein_coding","-"
"ENSG00000137413",1266.41272179578,0.0756375728166653,0.0904641474661814,0.391716125439771,0.581697425500427,"TAF8","6:42050513-42087461","protein_coding","+"
"ENSG00000257698",217.680510726391,0.102893458804023,0.14968221053317,0.391697053454822,0.581697425500427,"GIHCG","12:57930115-57936345","lncRNA","-"
"ENSG00000057704",57.0289992001603,0.096369880193708,0.228948173206038,0.391929932487906,0.581928273912847,"TMCC3","12:94567122-94650557","protein_coding","-"
"ENSG00000179115",3491.76186520659,0.0540177427274941,0.0672320336173212,0.391902397401372,0.581928273912847,"FARSA","19:12922479-12934037","protein_coding","-"
"ENSG00000118900",3497.63791702991,0.0846114634122633,0.109954754673913,0.392244937478165,0.582352633467471,"UBN1","16:4846665-4882360","protein_coding","+"
"ENSG00000161204",1621.37332956587,0.081967052556469,0.100675088945235,0.392284087352865,0.582367407685367,"ABCF3","3:184186023-184194012","protein_coding","+"
"ENSG00000132466",4126.2179918424,0.0929353394362052,0.123337384756749,0.392333718849028,0.582397739092279,"ANKRD17","4:73073376-73258798","protein_coding","-"
"ENSG00000135632",3579.74484246178,-0.0484651959882321,0.0580931886594882,0.392790407534015,0.582988888098373,"SMYD5","2:73214222-73227221","protein_coding","+"
"ENSG00000135749",1085.67758658414,-0.104482786816206,0.156309778997804,0.392776679590844,0.582988888098373,"PCNX2","1:232983435-233295725","protein_coding","-"
"ENSG00000158691",220.049304043889,-0.0963455998781329,0.135573194127762,0.393007830804364,0.583181399106691,"ZSCAN12","6:28378955-28399734","protein_coding","-"
"ENSG00000187550",238.268002863538,-0.0862314105661012,0.114018674704952,0.392961525162844,0.583181399106691,"SBK2","19:55529733-55537089","protein_coding","-"
"ENSG00000188707",21.5562040083528,0.0623933386682997,0.242562028635079,0.392981270519889,0.583181399106691,"ZBED6CL","7:150322639-150332721","protein_coding","+"
"ENSG00000144524",1925.95627427393,0.0469129666991194,0.0558520758466313,0.393430148961146,0.583721217066879,"COPS7B","2:231781671-231809254","protein_coding","+"
"ENSG00000244459",12.7975399483938,-0.0753251859857362,0.241754000684448,0.3934205391018,0.583721217066879,"AC147067.1","4:1574062-1580253","lncRNA","-"
"ENSG00000134910",5228.97920906589,-0.0589124003185169,0.0725931750371805,0.393479274684223,0.583750679379412,"STT3A","11:125591712-125625215","protein_coding","+"
"ENSG00000278601",7.33914816933683,0.0638244896900835,0.243919887388755,0.393515749544773,0.583761370373411,"AL158163.2","10:110907483-110908182","lncRNA","+"
"ENSG00000269194",4.30714378225088,-0.0494678241639144,0.244969609322704,0.393550485006689,0.583769479656285,"AC006942.1","19:49808933-49809738","lncRNA","+"
"ENSG00000184752",1322.27624715017,0.0909541737312387,0.127186437732178,0.393915765736405,0.584242505384834,"NDUFA12","12:94897055-95003748","protein_coding","-"
"ENSG00000285996",17.2199865777626,-0.0802987752444221,0.239667421425067,0.393927962517686,0.584242505384834,"AC006116.11","19:56380230-56383924","lncRNA","+"
"ENSG00000108823",12.8034173304474,-0.0535328911952258,0.244853767014025,0.394083207631801,0.58442929408999,"SGCA","17:50164214-50175928","protein_coding","+"
"ENSG00000170502",1327.71519173623,0.0766148676103641,0.0963483096153433,0.394438325043836,0.584912445576156,"NUDT9","4:87422573-87459455","protein_coding","+"
"ENSG00000276168",4751.39803449585,0.108497390738088,0.206092924240416,0.394509453959649,0.584974430096289,"RN7SL1","14:49586580-49586878","misc_RNA","+"
"ENSG00000141127",1748.18869063274,0.0617171595113113,0.0779424852192842,0.394650409753845,0.585139936257837,"PRPSAP2","17:18840085-18931287","protein_coding","+"
"ENSG00000163131",645.40812830999,0.0765392120679096,0.0969613229349533,0.394771516799682,0.585207840290842,"CTSS","1:150730188-150765792","protein_coding","-"
"ENSG00000179242",502.10902137375,-0.0850622799314672,0.113331866438685,0.394784231191441,0.585207840290842,"CDH4","20:61252261-61940617","protein_coding","+"
"ENSG00000236603",9.27816403147826,0.0831960856527653,0.238988605754809,0.394744880599857,0.585207840290842,"RANP1","6:30485940-30486590","processed_pseudogene","+"
"ENSG00000198818",752.876503948284,-0.0888046421693832,0.119528114542875,0.394989290730138,0.585424790340537,"SFT2D1","6:166319728-166342576","protein_coding","-"
"ENSG00000281100",3.63451956771484,-0.0365533632863856,0.245449039905764,0.394984458217368,0.585424790340537,"AC105749.1","3:36823151-36825158","TEC","-"
"ENSG00000234424",3.56746089749033,-0.047057586707554,0.245035002930386,0.39513530709293,0.58559768910451,"AL353743.4","9:85753306-85786575","unprocessed_pseudogene","+"
"ENSG00000225932",8.53860196550984,-0.0656901302541951,0.243623957784793,0.395343983242167,0.585863418215693,"CTAGE4","7:144183466-144186053","protein_coding","+"
"ENSG00000243317",1291.29905106942,0.0816072151895979,0.100365949743793,0.395439887570399,0.585962002792839,"STMP1","7:135662496-135693418","protein_coding","+"
"ENSG00000005302",1204.28443184734,-0.060739855748231,0.0807539293245508,0.395541553822974,0.586004561209499,"MSL3","X:11758159-11775772","protein_coding","+"
"ENSG00000225137",9.5083175146984,-0.0829894538288976,0.238835525052478,0.395556751444647,0.586004561209499,"DYNC1I2P1","10:50264978-50266815","processed_pseudogene","+"
"ENSG00000232150",4.16221454184776,-0.0619418727891695,0.243942268388987,0.395528380530754,0.586004561209499,"ST13P4","13:50172089-50173181","processed_pseudogene","+"
"ENSG00000164627",3.5575454176951,-0.0393757937620158,0.245237739494843,0.39567390454488,0.58613458304721,"KIF6","6:39329990-39725408","protein_coding","-"
"ENSG00000261366",7.51374900236555,-0.0657407709313081,0.243445490998979,0.395704627613718,0.586136561288942,"MANEA-DT","6:95575183-95577450","lncRNA","-"
"ENSG00000198026",1791.06787213074,-0.0774316298411659,0.101971286330661,0.395752671360755,0.586164193545987,"ZNF335","20:45948660-45972203","protein_coding","-"
"ENSG00000246451",112.451914160098,-0.102230626367267,0.1526418575976,0.395875276149706,0.586258875772871,"AL049840.1","14:103682362-103684015","lncRNA","-"
"ENSG00000277368",4.3513932308487,0.0558724788778093,0.244957898544122,0.395875384252145,0.586258875772871,"AL138966.2","13:26222191-26222654","lncRNA","+"
"ENSG00000041982",22.0104947128295,0.0708550527267151,0.243487194866695,0.395907847516126,0.586263421093558,"TNC","9:115019575-115118257","protein_coding","-"
"ENSG00000234028",29.1230613169625,-0.10159736248069,0.220789255755914,0.396133740288976,0.586554376396706,"EIF2AK3-DT","2:88627539-88631821","lncRNA","+"
"ENSG00000083093",824.529078352998,0.0866728210237415,0.114916044063213,0.396218211955391,0.586592357292925,"PALB2","16:23603160-23641310","protein_coding","-"
"ENSG00000184661",1869.10223595761,0.0506951943616452,0.0633402187918592,0.396201230044184,0.586592357292925,"CDCA2","8:25459199-25507911","protein_coding","+"
"ENSG00000231663",6.2083446041767,0.0698735904989333,0.24283956164621,0.396253714821999,0.58660137624321,"COA6-AS1","1:234372807-234373593","lncRNA","-"
"ENSG00000283709",26.1198119943411,-0.0556728025641698,0.242897175846004,0.39649465612764,0.586914495804199,"FAM238C","10:26931206-26944418","transcribed_unprocessed_pseudogene","-"
"ENSG00000099977",1913.09990916969,0.0715857814897212,0.0997739034887239,0.396562853352439,0.586971882012199,"DDT","22:23971365-23979828","protein_coding","-"
"ENSG00000089723",179.778764528882,0.10361306838953,0.156361265744505,0.396646146474171,0.587014988180262,"OTUB2","14:94026340-94048930","protein_coding","+"
"ENSG00000136925",876.454028429354,-0.102161023117483,0.170200967050698,0.396669425529723,0.587014988180262,"TSTD2","9:97600080-97633368","protein_coding","-"
"ENSG00000215817",7.26954320661086,0.063158290193179,0.239494698320708,0.396680271280701,0.587014988180262,"ZC3H11B","1:219608010-219613145","protein_coding","-"
"ENSG00000112715",1283.11249861223,-0.0892354898627896,0.12078051628962,0.396867059828437,0.587223035898458,"VEGFA","6:43770184-43786487","protein_coding","+"
"ENSG00000287910",23.3093095000922,0.100160051060574,0.232631375649022,0.396879745495674,0.587223035898458,"AC104024.4","17:17033531-17042305","lncRNA","-"
"ENSG00000127081",345.695943822746,-0.10142181524767,0.150986523839839,0.396995385878813,0.587283140935294,"ZNF484","9:92844182-92878038","protein_coding","-"
"ENSG00000204282",42.6550870805129,0.100948268785374,0.224260255763859,0.397000239543955,0.587283140935294,"TNRC6C-AS1","17:78107398-78111799","lncRNA","-"
"ENSG00000268199",4.61376391135041,-0.0281402895135123,0.245384480047229,0.397008703395867,0.587283140935294,"AC010335.1","19:18441419-18443597","lncRNA","+"
"ENSG00000172531",7414.89444893293,-0.0656012546662876,0.0838287617417247,0.397092827120749,0.587364019350588,"PPP1CA","11:67398183-67421183","protein_coding","-"
"ENSG00000234338",11.4684050395443,0.0701572946697605,0.242261948578433,0.397351661303667,0.587703291412803,"AC073349.2","7:64835280-64836882","processed_pseudogene","-"
"ENSG00000272144",11.1453626377967,0.0719261569885965,0.242516640315526,0.397538280546171,0.587935711515154,"AC025171.4","5:43061395-43062441","lncRNA","+"
"ENSG00000102387",4.98907672553496,0.0537021463951855,0.244587074256261,0.397596995507522,0.587978948275934,"TAF7L","X:101268253-101293057","protein_coding","-"
"ENSG00000115677",26566.3957310953,0.0665457141721873,0.0713803663252786,0.39766751052309,0.588039627623297,"HDLBP","2:241227264-241317061","protein_coding","-"
"ENSG00000170909",23.3026975343915,-0.0822474641521844,0.238577175441085,0.397751514141899,0.588120242387143,"OSCAR","19:54094668-54102692","protein_coding","-"
"ENSG00000250053",10.3000015642359,-0.058594729168987,0.244571780377637,0.397813575980275,0.58816840421991,"RARRES2P4","4:190037916-190038399","processed_pseudogene","-"
"ENSG00000237126",53.076821146892,-0.0994781550284368,0.225088129007878,0.397881047482364,0.588224556521811,"AC073254.1","2:232580948-232611971","lncRNA","-"
"ENSG00000123815",2415.55883408183,-0.0746689722888507,0.0947329201871181,0.398079043739557,0.588473653082231,"COQ8B","19:40691530-40718207","protein_coding","-"
"ENSG00000171962",148.053741045848,0.105509193501744,0.204144903845666,0.398112103189894,0.588475103351701,"DRC3","17:17972813-18016889","protein_coding","+"
"ENSG00000235314",14.4248461418577,-0.0695718034806698,0.242454254612206,0.398168539470103,0.588475103351701,"LINC00957","7:44039171-44042306","lncRNA","+"
"ENSG00000284057",12.0167075538976,-0.0232655343681687,0.245364833866423,0.398166812934764,0.588475103351701,"AP001273.2","11:93741664-93812378","protein_coding","+"
"ENSG00000101342",4.34821188640831,-0.049705166833582,0.244703920380023,0.398209074765167,0.588491404578487,"TLDC2","20:36876121-36894235","protein_coding","+"
"ENSG00000049540",24.9695804540167,-0.0914078442069289,0.233826377237323,0.398323087179565,0.588616283158956,"ELN","7:74027789-74069907","protein_coding","+"
"ENSG00000134326",23.2190580385556,0.0701167751211481,0.242171307850581,0.398447618053893,0.588744464993782,"CMPK2","2:6840570-6866635","protein_coding","-"
"ENSG00000270179",6.49258006266151,-0.0507499831488843,0.244811080261265,0.398468866029133,0.588744464993782,"AP002840.2","11:113368478-113369117","lncRNA","+"
"ENSG00000179284",6.36624394293266,-0.0683289826396986,0.242891936340341,0.398538399859973,0.588803584089419,"DAND5","19:12965159-12974762","protein_coding","+"
"ENSG00000188760",80.2363684553116,0.0996332342050939,0.222379801879744,0.398714810880523,0.58898245227702,"TMEM198","2:219543663-219550595","protein_coding","+"
"ENSG00000271380",34.9520775860114,0.100233169137389,0.222574290368622,0.398718529488309,0.58898245227702,"AL451085.2","1:154961825-154962623","lncRNA","+"
"ENSG00000016391",720.73253539657,-0.099159892247477,0.164596231263706,0.398820093353979,0.58900161139912,"CHDH","3:53812335-53846419","protein_coding","-"
"ENSG00000072571",1838.6304834943,-0.0822920492813719,0.109346945258474,0.398810700463723,0.58900161139912,"HMMR","5:163460203-163491941","protein_coding","+"
"ENSG00000258940",11.0997517014136,-0.083536857181335,0.237279259907218,0.398810509747147,0.58900161139912,"AL132639.2","14:39265703-39267061","lncRNA","-"
"ENSG00000262312",4.64719455298948,0.0450860408942153,0.244982676388633,0.398891391864596,0.589063291184612,"AC004494.1","16:3542739-3545785","lncRNA","+"
"ENSG00000183444",129.733176946209,-0.107384550395756,0.199860369491826,0.398940382784712,0.589092021517812,"OR7E38P","7:97966090-97967074","unprocessed_pseudogene","-"
"ENSG00000183044",44.1002211919387,-0.0916634189716842,0.234433211967712,0.399007205085501,0.58912889651959,"ABAT","16:8674596-8784575","protein_coding","+"
"ENSG00000257027",93.6549464812752,0.107127402215995,0.170696215312464,0.399024430337585,0.58912889651959,"AC010186.3","12:9658567-9662085","lncRNA","+"
"ENSG00000155363",2033.28061611061,-0.091417284050913,0.1265826141217,0.399168305337056,0.589215510429407,"MOV10","1:112673141-112700746","protein_coding","+"
"ENSG00000166341",33.0375041677997,-0.104893762234438,0.216885038859632,0.399128423173967,0.589215510429407,"DCHS1","11:6621330-6655809","protein_coding","-"
"ENSG00000286999",11.7645567073054,-0.0592750681800064,0.244119571202992,0.399171721079075,0.589215510429407,"AL121581.2","20:64097208-64101162","lncRNA","-"
"ENSG00000156802",4774.26986783232,-0.0578778578513159,0.0691954530524146,0.399290084001533,0.589346608851519,"ATAD2","8:123319850-123416350","protein_coding","-"
"ENSG00000137845",11876.7095402328,0.0773135921431803,0.115439075965997,0.399325936079485,0.589347381882947,"ADAM10","15:58588809-58749791","protein_coding","-"
"ENSG00000144485",387.770064190873,0.100377691821687,0.147985646184117,0.399349704996141,0.589347381882947,"HES6","2:238238267-238240662","protein_coding","-"
"ENSG00000260018",41.2682338191772,0.105372767678126,0.198650673424336,0.399460025504913,0.589466573593924,"AC040169.1","16:84117051-84117571","lncRNA","+"
"ENSG00000104901",8.19679958118689,-0.0619783732044828,0.242941244226206,0.399635964386068,0.589682570813059,"DKKL1","19:49361783-49375116","protein_coding","+"
"ENSG00000065615",1549.76453704189,0.0701722120541608,0.0986303664103577,0.399762114232191,0.589781445991646,"CYB5R4","6:83859656-83967423","protein_coding","+"
"ENSG00000260160",3.60498520808308,0.0344508184258446,0.245178962914387,0.399758464473658,0.589781445991646,"AC011468.1","19:52058490-52063703","lncRNA","-"
"ENSG00000104679",1099.6666211425,-0.0820788353844894,0.108080326837147,0.399975406183341,0.589965203100631,"R3HCC1","8:23270120-23296279","protein_coding","+"
"ENSG00000233221",5.54515672349571,0.0750074830534695,0.241680591193213,0.399968117443203,0.589965203100631,"AC133785.1","2:130830978-130836994","lncRNA","-"
"ENSG00000266896",14.2202116678655,0.0746669839144881,0.240690446611321,0.399953909457421,0.589965203100631,"AL354892.3","6:169770413-169772042","lncRNA","+"
"ENSG00000263345",12.4508221866498,0.0644350428181581,0.243219340626184,0.400347018651475,0.590469665533068,"AC006435.2","17:2375061-2379306","lncRNA","-"
"ENSG00000133606",4064.99866189967,0.0748922009692287,0.0963337468929852,0.400399176197967,0.590502925855402,"MKRN1","7:140453033-140479536","protein_coding","-"
"ENSG00000187626",165.753268575881,0.0969528168192378,0.13885732702569,0.400460348649295,0.590549475327925,"ZKSCAN4","6:28241697-28252269","protein_coding","-"
"ENSG00000226026",4.12502916158962,0.0293020767465249,0.244882004335745,0.400812182946462,0.591024618428743,"AC092802.1","1:95161676-95233982","lncRNA","-"
"ENSG00000064655",207.55825531012,-0.0875343076151028,0.114317437779395,0.400970279879189,0.591214033576582,"EYA2","20:46894624-47188844","protein_coding","+"
"ENSG00000146722",8.04475918236936,0.052679120148469,0.244446753959565,0.40122550572969,0.591546622692096,"AC211486.1","7:75391955-75395434","transcribed_unprocessed_pseudogene","-"
"ENSG00000160801",29.082352277321,0.0845820407547321,0.234983805882494,0.401550483843898,0.59198199425431,"PTH1R","3:46877721-46903799","protein_coding","+"
"ENSG00000099810",20.3567300074901,-0.0925205838518428,0.231090910342276,0.401713796839846,0.592135221193609,"MTAP","9:21802636-21937651","protein_coding","+"
"ENSG00000259877",73.8873966768561,0.109110975367852,0.173985424175891,0.401687266230877,0.592135221193609,"AC009113.1","16:89215211-89217653","lncRNA","-"
"ENSG00000085276",11.3127509343664,0.0398713717808003,0.244677384546847,0.401859653658222,0.592242914583678,"MECOM","3:169083499-169663775","protein_coding","-"
"ENSG00000143374",1034.89613658625,-0.0764699779440321,0.100848723819555,0.401875939131386,0.592242914583678,"TARS2","1:150487364-150507609","protein_coding","+"
"ENSG00000203880",970.245233740674,-0.0807541404025041,0.107580667693747,0.401863826095743,0.592242914583678,"PCMTD2","20:64255695-64287821","protein_coding","+"
"ENSG00000108622",4.61311240261752,0.0460341087401339,0.24496002288804,0.402041639226766,0.592443331686579,"ICAM2","17:64002594-64020634","protein_coding","-"
"ENSG00000012660",6098.61646674837,0.0406949990532856,0.0503423410087452,0.402137302975602,0.592525797242281,"ELOVL5","6:53267398-53349179","protein_coding","-"
"ENSG00000145715",2013.69260509353,-0.0542756294427761,0.0668863787907116,0.402168167438264,0.592525797242281,"RASA1","5:87267888-87391931","protein_coding","+"
"ENSG00000177710",3.61682287353996,-0.0357974597516956,0.245427495004009,0.402186725648835,0.592525797242281,"SLC35G5","8:11330888-11332208","protein_coding","+"
"ENSG00000082497",30.1762069960132,0.0833891478634899,0.236313378507289,0.402358156829403,0.592688053882553,"SERTAD4","1:210232796-210246631","protein_coding","+"
"ENSG00000120832",464.067052778082,-0.0836338213905502,0.112548497988048,0.402445440648354,0.592688053882553,"MTERF2","12:106977277-106987160","protein_coding","-"
"ENSG00000124097",6.7176015128352,0.0537243423249093,0.244057477259646,0.402414586972392,0.592688053882553,"HMGB1P1","20:57488392-57489027","processed_pseudogene","-"
"ENSG00000147650",2341.64305289866,-0.0897847759206749,0.12379228312872,0.402395556128226,0.592688053882553,"LRP12","8:104489231-104589024","protein_coding","-"
"ENSG00000170430",111.174235321887,-0.106710373137403,0.187304587892247,0.402433775697121,0.592688053882553,"MGMT","10:129467190-129770983","protein_coding","+"
"ENSG00000139988",6.57602673723682,-0.0399445145539835,0.245329501110054,0.402618219158472,0.592875828012377,"RDH12","14:67701886-67734452","protein_coding","+"
